id;lat;lng;time;plastico objeto ;medusas;otros;plastico agregados;boyas
ID_2007;41,32;2,18;2022-06-05T00:00:00;8;6;5;7;6
ID_2008;41,36;2,17;2022-12-15T00:00:00;10;7;6;3;9
ID_2009;41,33;2,17;2023-01-02T00:00:00;10;4;2;1;5
ID_2010;41,32;2,18;2022-01-26T00:00:00;7;7;1;2;3
ID_2011;41,32;2,16;2022-02-25T00:00:00;7;0;10;7;0
ID_2012;41,36;2,16;2022-06-22T00:00:00;2;0;2;10;0
ID_2013;41,29;2,14;2022-06-26T00:00:00;10;5;10;10;9
ID_2014;41,36;2,14;2022-07-31T00:00:00;0;1;4;9;9
ID_2015;41,32;2,18;2022-03-15T00:00:00;4;3;2;4;1
ID_2016;41,36;2,15;2022-05-31T00:00:00;1;7;10;5;5
ID_2017;41,29;2,15;2022-02-09T00:00:00;0;8;10;7;3
ID_2018;41,29;2,14;2022-03-25T00:00:00;1;8;9;0;4
ID_2019;41,32;2,16;2023-01-20T00:00:00;2;2;4;10;9
ID_2020;41,31;2,18;2022-10-01T00:00:00;5;9;6;10;9
ID_2021;41,34;2,15;2022-09-14T00:00:00;4;7;5;5;7
ID_2022;41,33;2,14;2023-02-04T00:00:00;5;6;7;8;9
ID_2023;41,34;2,15;2022-08-12T00:00:00;9;6;4;7;9
ID_2024;41,35;2,16;2022-10-21T00:00:00;10;4;0;6;1
ID_2025;41,32;2,17;2022-12-15T00:00:00;1;9;5;8;2
ID_2026;41,29;2,14;2022-09-28T00:00:00;7;10;10;2;7
ID_2027;41,36;2,14;2023-01-21T00:00:00;4;0;2;2;3
ID_2028;41,30;2,18;2022-01-29T00:00:00;3;1;7;9;9
ID_2029;41,36;2,14;2022-06-14T00:00:00;5;7;6;9;10
ID_2030;41,29;2,17;2022-09-10T00:00:00;10;1;6;3;8
ID_2031;41,36;2,15;2022-11-18T00:00:00;6;8;0;7;3
ID_2032;41,37;2,16;2022-09-08T00:00:00;5;6;5;2;9
ID_2033;41,35;2,17;2022-07-21T00:00:00;6;8;10;0;5
ID_2034;41,30;2,14;2022-03-12T00:00:00;0;2;2;0;1
ID_2035;41,29;2,16;2023-02-23T00:00:00;2;7;2;8;7
ID_2036;41,37;2,16;2022-01-27T00:00:00;5;6;10;2;7
ID_2037;41,35;2,18;2022-03-03T00:00:00;8;1;2;6;10
ID_2038;41,30;2,18;2022-09-06T00:00:00;1;5;5;5;0
ID_2039;41,31;2,18;2022-06-09T00:00:00;0;8;9;6;4
ID_2040;41,33;2,15;2022-12-03T00:00:00;1;2;10;8;4
ID_2041;41,35;2,18;2023-01-11T00:00:00;9;10;4;0;6
ID_2042;41,33;2,16;2023-01-08T00:00:00;5;4;1;10;5
ID_2043;41,29;2,17;2022-06-07T00:00:00;7;4;9;8;7
ID_2044;41,33;2,14;2022-01-02T00:00:00;5;9;0;6;3
ID_2045;41,31;2,18;2022-04-14T00:00:00;6;4;4;0;4
ID_2046;41,30;2,14;2022-04-18T00:00:00;7;0;7;5;10
ID_2047;41,36;2,14;2022-09-07T00:00:00;2;9;5;8;8
ID_2048;41,30;2,15;2022-10-10T00:00:00;2;9;1;3;6
ID_2049;41,30;2,17;2022-06-11T00:00:00;3;2;4;7;10
ID_2050;41,36;2,14;2022-06-09T00:00:00;3;9;0;8;9
ID_2051;41,29;2,15;2022-05-15T00:00:00;4;10;0;1;8
ID_2052;41,33;2,14;2022-04-25T00:00:00;6;8;1;2;3
ID_2053;41,30;2,18;2022-04-30T00:00:00;6;10;10;10;8
ID_2054;41,33;2,18;2022-07-06T00:00:00;1;4;1;0;8
ID_2055;41,29;2,17;2022-05-19T00:00:00;9;1;1;3;1
ID_2056;41,36;2,18;2023-02-06T00:00:00;7;0;5;6;0
ID_2057;41,32;2,15;2022-01-22T00:00:00;3;2;1;8;10
ID_2058;41,30;2,15;2022-08-17T00:00:00;7;1;5;8;10
ID_2059;41,34;2,15;2022-05-29T00:00:00;9;7;4;8;1
ID_2060;41,33;2,17;2022-05-16T00:00:00;5;1;5;2;4
ID_2061;41,32;2,15;2022-11-24T00:00:00;6;3;5;4;10
ID_2062;41,33;2,18;2022-08-05T00:00:00;6;8;9;0;5
ID_2063;41,35;2,15;2023-01-11T00:00:00;8;0;6;1;10
ID_2064;41,34;2,18;2022-06-30T00:00:00;2;1;7;9;6
ID_2065;41,35;2,18;2022-12-01T00:00:00;0;2;9;0;3
ID_2066;41,35;2,16;2022-03-25T00:00:00;8;4;10;4;8
ID_2067;41,29;2,17;2023-01-18T00:00:00;1;10;6;2;8
ID_2068;41,32;2,14;2022-04-04T00:00:00;5;10;10;3;6
ID_2069;41,33;2,18;2022-03-30T00:00:00;7;7;10;8;1
ID_2070;41,34;2,18;2022-05-23T00:00:00;0;7;10;5;1
ID_2071;41,32;2,17;2022-05-04T00:00:00;0;7;4;4;3
ID_2072;41,37;2,15;2022-08-31T00:00:00;1;1;4;7;7
ID_2073;41,36;2,16;2022-06-14T00:00:00;6;8;9;7;8
ID_2074;41,33;2,16;2022-03-05T00:00:00;8;0;5;4;7
ID_2075;41,34;2,14;2023-01-30T00:00:00;10;2;0;5;0
ID_2076;41,34;2,14;2023-02-10T00:00:00;8;9;5;2;6
ID_2077;41,31;2,16;2022-04-26T00:00:00;2;1;9;1;1
ID_2078;41,35;2,15;2023-02-12T00:00:00;10;3;5;2;3
ID_2079;41,36;2,15;2022-06-04T00:00:00;8;2;2;6;2
ID_2080;41,31;2,17;2022-08-30T00:00:00;4;4;8;9;4
ID_2081;41,30;2,17;2022-04-06T00:00:00;2;4;9;8;10
ID_2082;41,32;2,17;2022-09-08T00:00:00;6;10;6;8;3
ID_2083;41,33;2,18;2022-10-04T00:00:00;6;9;6;2;8
ID_2084;41,37;2,18;2022-01-15T00:00:00;0;9;2;2;2
ID_2085;41,30;2,14;2022-09-14T00:00:00;8;2;10;2;5
ID_2086;41,33;2,17;2022-10-28T00:00:00;3;7;3;3;1
ID_2087;41,31;2,17;2022-10-14T00:00:00;8;7;2;4;7
ID_2088;41,35;2,18;2022-03-13T00:00:00;1;4;3;9;5
ID_2089;41,29;2,14;2022-02-23T00:00:00;8;3;7;10;0
ID_2090;41,33;2,16;2022-01-28T00:00:00;4;10;6;1;0
ID_2091;41,31;2,15;2022-04-17T00:00:00;0;10;5;8;1
ID_2092;41,33;2,15;2022-07-03T00:00:00;9;2;5;6;5
ID_2093;41,31;2,17;2022-10-11T00:00:00;9;3;9;7;3
ID_2094;41,29;2,15;2022-09-17T00:00:00;2;5;9;7;6
ID_2095;41,33;2,18;2022-12-22T00:00:00;7;0;2;6;9
ID_2096;41,30;2,15;2022-01-02T00:00:00;1;4;4;8;7
ID_2097;41,31;2,17;2022-05-19T00:00:00;4;5;5;7;2
ID_2098;41,37;2,17;2022-11-18T00:00:00;10;0;5;1;6
ID_2099;41,36;2,16;2022-12-20T00:00:00;8;1;9;0;7
ID_2100;41,30;2,14;2022-05-04T00:00:00;5;4;6;3;8
ID_2101;41,32;2,18;2022-08-28T00:00:00;1;2;3;3;6
ID_2102;41,29;2,17;2022-07-31T00:00:00;10;6;4;7;10
ID_2103;41,29;2,17;2022-09-20T00:00:00;1;6;5;8;1
ID_2104;41,37;2,17;2023-01-15T00:00:00;2;2;1;10;5
ID_2105;41,34;2,16;2022-06-10T00:00:00;7;9;8;4;4
ID_2106;41,36;2,15;2022-09-16T00:00:00;9;10;4;9;6
ID_2107;41,35;2,15;2022-02-26T00:00:00;0;3;5;0;4
ID_2108;41,31;2,14;2022-08-30T00:00:00;10;6;7;8;7
ID_2109;41,37;2,14;2022-03-30T00:00:00;8;8;1;4;3
ID_2110;41,30;2,18;2022-06-26T00:00:00;7;7;10;5;4
ID_2111;41,32;2,18;2022-06-16T00:00:00;1;10;8;2;1
ID_2112;41,33;2,17;2022-10-30T00:00:00;7;4;2;1;10
ID_2113;41,36;2,16;2022-11-08T00:00:00;2;1;10;2;10
ID_2114;41,32;2,15;2022-12-30T00:00:00;10;0;10;8;5
ID_2115;41,29;2,15;2022-01-14T00:00:00;10;2;7;9;0
ID_2116;41,35;2,18;2022-05-18T00:00:00;1;4;0;5;5
ID_2117;41,36;2,17;2022-12-16T00:00:00;2;7;6;4;0
ID_2118;41,34;2,14;2022-05-03T00:00:00;3;0;2;4;3
ID_2119;41,36;2,14;2022-05-06T00:00:00;4;1;5;2;9
ID_2120;41,33;2,18;2022-12-04T00:00:00;3;7;6;2;6
ID_2121;41,34;2,18;2022-07-31T00:00:00;4;8;8;3;10
ID_2122;41,34;2,14;2022-01-03T00:00:00;2;9;1;2;1
ID_2123;41,34;2,18;2023-01-28T00:00:00;10;0;7;5;4
ID_2124;41,37;2,17;2022-05-16T00:00:00;4;1;2;9;4
ID_2125;41,34;2,15;2022-06-11T00:00:00;2;5;8;7;2
ID_2126;41,35;2,15;2023-01-18T00:00:00;0;2;9;2;10
ID_2127;41,33;2,18;2022-03-30T00:00:00;8;1;9;2;2
ID_2128;41,33;2,15;2022-01-01T00:00:00;3;8;8;7;8
ID_2129;41,37;2,17;2022-01-07T00:00:00;10;7;2;9;1
ID_2130;41,33;2,15;2022-06-03T00:00:00;9;10;2;7;8
ID_2131;41,36;2,18;2022-06-11T00:00:00;3;1;6;9;1
ID_2132;41,34;2,17;2022-08-10T00:00:00;7;9;10;6;10
ID_2133;41,29;2,18;2022-02-23T00:00:00;9;2;3;3;3
ID_2134;41,31;2,14;2022-02-10T00:00:00;7;2;8;4;9
ID_2135;41,32;2,16;2022-04-05T00:00:00;4;8;5;2;0
ID_2136;41,35;2,16;2022-07-28T00:00:00;9;0;7;10;8
ID_2137;41,31;2,18;2023-02-03T00:00:00;5;6;7;10;10
ID_2138;41,35;2,14;2022-08-25T00:00:00;2;0;0;1;1
ID_2139;41,33;2,18;2022-05-20T00:00:00;8;4;1;2;7
ID_2140;41,34;2,14;2022-11-15T00:00:00;3;7;0;0;5
ID_2141;41,35;2,18;2022-01-05T00:00:00;3;4;7;0;8
ID_2142;41,31;2,17;2022-11-24T00:00:00;9;2;0;10;6
ID_2143;41,35;2,18;2022-04-18T00:00:00;10;5;9;9;2
ID_2144;41,34;2,17;2023-01-31T00:00:00;8;9;2;4;1
ID_2145;41,30;2,16;2022-05-29T00:00:00;10;3;5;8;2
ID_2146;41,30;2,16;2022-05-09T00:00:00;8;7;6;6;5
ID_2147;41,34;2,17;2022-06-24T00:00:00;6;9;2;1;5
ID_2148;41,34;2,17;2023-01-06T00:00:00;4;7;4;10;2
ID_2149;41,31;2,16;2022-01-09T00:00:00;7;8;6;0;10
ID_2150;41,35;2,18;2022-06-07T00:00:00;5;10;5;3;10
ID_2151;41,34;2,18;2023-02-16T00:00:00;8;0;10;3;5
ID_2152;41,31;2,16;2022-04-10T00:00:00;10;0;6;2;10
ID_2153;41,35;2,18;2022-11-09T00:00:00;9;3;2;7;2
ID_2154;41,37;2,18;2022-06-18T00:00:00;2;8;10;1;5
ID_2155;41,32;2,14;2022-10-01T00:00:00;10;5;9;10;1
ID_2156;41,30;2,17;2022-03-31T00:00:00;5;0;3;7;10
ID_2157;41,37;2,17;2022-02-08T00:00:00;6;10;7;2;4
ID_2158;41,32;2,18;2022-09-26T00:00:00;9;3;5;1;10
ID_2159;41,36;2,15;2022-10-02T00:00:00;1;0;9;8;0
ID_2160;41,37;2,15;2022-12-18T00:00:00;9;0;8;10;0
ID_2161;41,29;2,18;2022-08-27T00:00:00;10;2;2;2;4
ID_2162;41,36;2,18;2022-11-11T00:00:00;8;4;0;5;0
ID_2163;41,29;2,16;2022-04-19T00:00:00;2;9;1;1;2
ID_2164;41,29;2,15;2022-05-21T00:00:00;2;10;8;8;10
ID_2165;41,34;2,18;2022-08-09T00:00:00;2;9;8;1;5
ID_2166;41,31;2,14;2022-12-31T00:00:00;5;5;2;5;5
ID_2167;41,31;2,17;2022-06-07T00:00:00;5;1;5;0;10
ID_2168;41,37;2,17;2022-01-16T00:00:00;3;3;7;5;8
ID_2169;41,36;2,16;2022-02-19T00:00:00;0;3;0;5;9
ID_2170;41,37;2,18;2022-03-24T00:00:00;2;9;9;2;0
ID_2171;41,33;2,18;2022-08-18T00:00:00;3;7;7;0;8
ID_2172;41,34;2,16;2022-06-06T00:00:00;6;9;0;10;7
ID_2173;41,31;2,18;2022-08-13T00:00:00;7;8;4;6;4
ID_2174;41,34;2,14;2023-02-06T00:00:00;10;9;5;6;2
ID_2175;41,31;2,14;2022-03-25T00:00:00;10;1;7;9;1
ID_2176;41,31;2,16;2023-01-08T00:00:00;9;2;7;7;5
ID_2177;41,31;2,14;2022-12-03T00:00:00;4;9;8;8;8
ID_2178;41,37;2,15;2022-07-28T00:00:00;0;8;0;10;9
ID_2179;41,34;2,15;2022-02-04T00:00:00;9;4;0;9;2
ID_2180;41,36;2,17;2022-06-15T00:00:00;0;2;6;7;6
ID_2181;41,37;2,14;2022-08-19T00:00:00;8;2;6;6;6
ID_2182;41,34;2,15;2022-06-06T00:00:00;1;4;9;7;10
ID_2183;41,31;2,15;2023-02-23T00:00:00;3;6;2;10;9
ID_2184;41,32;2,18;2022-01-31T00:00:00;1;3;5;4;8
ID_2185;41,34;2,14;2023-01-23T00:00:00;4;2;3;3;8
ID_2186;41,32;2,15;2022-07-05T00:00:00;0;4;2;4;9
ID_2187;41,34;2,14;2022-05-05T00:00:00;9;10;6;0;2
ID_2188;41,34;2,17;2022-10-31T00:00:00;9;10;10;7;8
ID_2189;41,32;2,14;2022-01-12T00:00:00;1;6;5;7;10
ID_2190;41,36;2,18;2022-07-08T00:00:00;5;10;9;9;9
ID_2191;41,31;2,17;2022-11-02T00:00:00;6;7;1;4;0
ID_2192;41,33;2,15;2022-04-02T00:00:00;4;0;6;4;10
ID_2193;41,30;2,15;2022-02-15T00:00:00;8;6;3;8;8
ID_2194;41,36;2,15;2022-12-05T00:00:00;2;2;3;5;10
ID_2195;41,37;2,17;2022-03-18T00:00:00;3;0;6;5;5
ID_2196;41,29;2,17;2022-01-11T00:00:00;2;7;10;2;7
ID_2197;41,35;2,14;2022-12-12T00:00:00;9;8;3;9;5
ID_2198;41,36;2,17;2022-12-29T00:00:00;9;5;5;7;6
ID_2199;41,33;2,16;2022-07-06T00:00:00;7;3;0;3;3
ID_2200;41,36;2,17;2022-12-05T00:00:00;10;1;0;10;10
ID_2201;41,34;2,14;2023-02-27T00:00:00;2;7;1;9;5
ID_2202;41,37;2,15;2022-03-26T00:00:00;4;5;3;3;9
ID_2203;41,30;2,17;2022-11-09T00:00:00;1;5;2;9;2
ID_2204;41,32;2,14;2022-02-05T00:00:00;1;10;5;6;1
ID_2205;41,32;2,16;2022-04-06T00:00:00;3;3;8;9;7
ID_2206;41,32;2,16;2023-02-10T00:00:00;3;9;10;2;2
ID_2207;41,36;2,15;2022-08-30T00:00:00;0;0;9;0;0
ID_2208;41,36;2,14;2022-04-21T00:00:00;7;4;7;4;6
ID_2209;41,32;2,18;2022-03-08T00:00:00;7;8;7;1;1
ID_2210;41,32;2,14;2023-02-06T00:00:00;2;3;3;8;9
ID_2211;41,35;2,15;2022-09-08T00:00:00;7;3;9;10;9
ID_2212;41,37;2,16;2022-08-26T00:00:00;10;9;0;10;3
ID_2213;41,30;2,17;2022-10-31T00:00:00;10;0;5;0;4
ID_2214;41,31;2,18;2022-02-16T00:00:00;9;1;1;9;1
ID_2215;41,36;2,15;2022-04-08T00:00:00;1;5;10;10;7
ID_2216;41,35;2,16;2022-04-05T00:00:00;1;7;2;7;4
ID_2217;41,31;2,14;2022-08-11T00:00:00;9;3;0;0;0
ID_2218;41,30;2,14;2022-05-09T00:00:00;3;6;0;10;9
ID_2219;41,30;2,14;2022-08-28T00:00:00;0;2;5;4;4
ID_2220;41,29;2,17;2022-02-13T00:00:00;7;2;6;2;3
ID_2221;41,35;2,17;2022-02-09T00:00:00;0;5;8;7;0
ID_2222;41,29;2,18;2022-10-19T00:00:00;6;10;5;7;1
ID_2223;41,32;2,14;2022-07-28T00:00:00;6;8;4;2;10
ID_2224;41,31;2,15;2022-05-14T00:00:00;8;2;1;8;0
ID_2225;41,30;2,14;2022-02-22T00:00:00;2;10;5;6;6
ID_2226;41,30;2,18;2022-10-16T00:00:00;2;7;8;5;3
ID_2227;41,33;2,18;2022-01-12T00:00:00;9;10;8;4;6
ID_2228;41,35;2,14;2022-04-21T00:00:00;1;2;4;3;7
ID_2229;41,33;2,15;2023-01-05T00:00:00;4;7;3;2;1
ID_2230;41,36;2,14;2022-01-08T00:00:00;2;10;3;10;2
ID_2231;41,34;2,16;2022-05-14T00:00:00;9;8;2;10;9
ID_2232;41,37;2,18;2022-11-18T00:00:00;0;9;8;0;8
ID_2233;41,36;2,16;2022-12-04T00:00:00;9;10;9;2;6
ID_2234;41,31;2,17;2023-02-01T00:00:00;2;10;10;10;2
ID_2235;41,29;2,15;2022-06-04T00:00:00;10;3;9;8;5
ID_2236;41,35;2,16;2022-10-13T00:00:00;3;0;3;10;9
ID_2237;41,34;2,14;2022-09-05T00:00:00;1;9;5;1;2
ID_2238;41,29;2,16;2023-01-08T00:00:00;10;2;3;3;6
ID_2239;41,33;2,18;2023-02-20T00:00:00;6;2;9;1;4
ID_2240;41,30;2,18;2022-08-04T00:00:00;8;9;5;9;5
ID_2241;41,34;2,14;2023-02-25T00:00:00;6;0;3;9;0
ID_2242;41,30;2,15;2022-12-16T00:00:00;7;6;8;0;6
ID_2243;41,31;2,16;2022-05-27T00:00:00;5;10;5;6;0
ID_2244;41,31;2,17;2022-10-23T00:00:00;3;2;9;0;6
ID_2245;41,29;2,16;2022-11-14T00:00:00;9;3;0;5;9
ID_2246;41,34;2,16;2022-01-30T00:00:00;3;10;4;7;1
ID_2247;41,29;2,14;2022-05-27T00:00:00;0;6;6;0;9
ID_2248;41,37;2,14;2022-11-13T00:00:00;2;9;5;10;1
ID_2249;41,33;2,18;2022-02-04T00:00:00;6;4;2;8;8
ID_2250;41,30;2,15;2022-05-29T00:00:00;1;0;3;7;5
ID_2251;41,29;2,14;2022-10-12T00:00:00;3;4;6;10;9
ID_2252;41,35;2,15;2022-04-17T00:00:00;0;10;2;9;8
ID_2253;41,33;2,17;2023-01-22T00:00:00;10;6;5;3;4
ID_2254;41,37;2,15;2022-12-19T00:00:00;9;2;9;1;6
ID_2255;41,36;2,18;2022-06-23T00:00:00;3;0;8;5;10
ID_2256;41,37;2,14;2022-11-24T00:00:00;6;9;1;0;9
ID_2257;41,34;2,16;2023-01-01T00:00:00;4;10;1;1;8
ID_2258;41,32;2,17;2023-02-18T00:00:00;0;9;7;5;3
ID_2259;41,35;2,16;2022-05-22T00:00:00;7;7;6;10;4
ID_2260;41,33;2,14;2022-02-24T00:00:00;4;1;4;1;1
ID_2261;41,33;2,16;2022-04-19T00:00:00;9;3;2;4;10
ID_2262;41,36;2,18;2023-02-19T00:00:00;0;3;4;3;8
ID_2263;41,36;2,15;2022-07-06T00:00:00;2;7;3;6;4
ID_2264;41,36;2,14;2022-08-30T00:00:00;10;10;2;9;6
ID_2265;41,29;2,14;2022-05-26T00:00:00;5;5;1;0;1
ID_2266;41,36;2,15;2022-06-06T00:00:00;8;6;7;1;5
ID_2267;41,30;2,14;2022-08-31T00:00:00;10;6;6;5;0
ID_2268;41,33;2,15;2022-09-27T00:00:00;5;8;3;7;4
ID_2269;41,30;2,17;2022-09-15T00:00:00;6;6;9;4;10
ID_2270;41,32;2,17;2022-02-05T00:00:00;8;8;4;2;3
ID_2271;41,35;2,14;2022-07-24T00:00:00;2;0;1;6;8
ID_2272;41,37;2,16;2023-02-05T00:00:00;3;2;6;5;8
ID_2273;41,29;2,16;2022-12-20T00:00:00;10;10;5;0;3
ID_2274;41,32;2,14;2022-04-28T00:00:00;10;7;7;5;5
ID_2275;41,30;2,18;2022-01-21T00:00:00;3;4;8;6;3
ID_2276;41,30;2,17;2022-08-30T00:00:00;3;10;6;4;6
ID_2277;41,31;2,17;2022-08-31T00:00:00;1;1;9;3;5
ID_2278;41,37;2,14;2022-03-26T00:00:00;4;0;9;5;7
ID_2279;41,30;2,18;2023-01-12T00:00:00;4;6;7;5;0
ID_2280;41,34;2,15;2023-02-26T00:00:00;4;2;2;8;10
ID_2281;41,32;2,17;2022-03-19T00:00:00;7;4;7;10;3
ID_2282;41,30;2,16;2023-02-21T00:00:00;5;2;10;10;2
ID_2283;41,36;2,17;2022-08-23T00:00:00;3;5;8;0;1
ID_2284;41,33;2,15;2022-12-28T00:00:00;8;3;10;1;1
ID_2285;41,34;2,15;2022-11-08T00:00:00;10;9;1;9;8
ID_2286;41,35;2,15;2022-08-25T00:00:00;5;2;9;5;3
ID_2287;41,31;2,14;2023-02-21T00:00:00;8;0;1;7;4
ID_2288;41,32;2,17;2022-04-21T00:00:00;3;6;6;2;4
ID_2289;41,29;2,15;2022-09-12T00:00:00;10;0;6;10;10
ID_2290;41,30;2,15;2022-05-23T00:00:00;4;7;2;7;5
ID_2291;41,37;2,16;2023-01-29T00:00:00;4;10;5;9;7
ID_2292;41,35;2,16;2022-01-29T00:00:00;1;9;3;2;8
ID_2293;41,29;2,18;2022-11-19T00:00:00;0;0;9;7;6
ID_2294;41,29;2,17;2022-12-19T00:00:00;9;2;0;9;8
ID_2295;41,33;2,14;2022-08-04T00:00:00;2;8;8;9;8
ID_2296;41,29;2,14;2022-10-16T00:00:00;6;3;8;3;8
ID_2297;41,35;2,15;2022-01-19T00:00:00;3;4;1;2;4
ID_2298;41,34;2,16;2022-11-11T00:00:00;5;3;5;5;10
ID_2299;41,35;2,18;2022-04-25T00:00:00;1;2;4;10;3
ID_2300;41,32;2,14;2022-04-07T00:00:00;3;0;10;3;3
ID_2301;41,31;2,18;2022-02-08T00:00:00;3;4;1;2;6
ID_2302;41,32;2,15;2022-10-25T00:00:00;1;2;4;5;3
ID_2303;41,37;2,16;2023-01-18T00:00:00;5;9;1;5;0
ID_2304;41,37;2,16;2023-02-19T00:00:00;4;9;10;8;3
ID_2305;41,31;2,15;2023-02-02T00:00:00;7;4;8;4;4
ID_2306;41,29;2,15;2022-11-27T00:00:00;10;1;2;5;6
ID_2307;41,33;2,18;2023-02-16T00:00:00;0;6;8;5;10
ID_2308;41,33;2,17;2022-12-24T00:00:00;7;7;3;1;0
ID_2309;41,34;2,15;2023-01-13T00:00:00;0;5;1;4;3
ID_2310;41,31;2,16;2022-02-26T00:00:00;2;5;2;2;3
ID_2311;41,30;2,15;2022-08-05T00:00:00;0;5;6;9;1
ID_2312;41,29;2,18;2022-11-23T00:00:00;1;2;0;10;10
ID_2313;41,30;2,17;2022-07-01T00:00:00;2;6;3;5;8
ID_2314;41,31;2,18;2022-03-12T00:00:00;6;5;1;4;10
ID_2315;41,32;2,17;2022-10-01T00:00:00;2;5;6;4;10
ID_2316;41,37;2,14;2023-01-04T00:00:00;5;9;10;2;9
ID_2317;41,29;2,14;2022-04-22T00:00:00;5;10;7;10;9
ID_2318;41,34;2,15;2023-02-06T00:00:00;0;5;1;0;8
ID_2319;41,36;2,15;2023-01-14T00:00:00;2;10;2;6;7
ID_2320;41,30;2,15;2022-08-06T00:00:00;9;7;1;1;9
ID_2321;41,30;2,15;2022-05-04T00:00:00;9;4;7;0;0
ID_2322;41,30;2,14;2022-08-05T00:00:00;4;6;8;6;4
ID_2323;41,29;2,14;2022-03-29T00:00:00;0;1;4;4;10
ID_2324;41,31;2,14;2022-11-04T00:00:00;2;6;1;9;2
ID_2325;41,31;2,17;2022-10-21T00:00:00;10;2;10;4;5
ID_2326;41,33;2,16;2022-01-21T00:00:00;6;6;7;9;4
ID_2327;41,34;2,17;2022-08-16T00:00:00;0;4;7;1;8
ID_2328;41,29;2,14;2022-11-25T00:00:00;2;7;0;10;8
ID_2329;41,29;2,15;2022-06-15T00:00:00;6;3;4;0;6
ID_2330;41,32;2,17;2023-02-23T00:00:00;10;8;9;2;8
ID_2331;41,36;2,18;2022-07-01T00:00:00;2;2;4;9;4
ID_2332;41,35;2,15;2022-07-02T00:00:00;4;5;7;4;4
ID_2333;41,31;2,17;2022-10-12T00:00:00;7;2;0;9;3
ID_2334;41,36;2,16;2022-02-08T00:00:00;2;4;8;3;5
ID_2335;41,31;2,18;2022-02-27T00:00:00;3;2;1;4;3
ID_2336;41,34;2,16;2023-01-14T00:00:00;9;6;7;2;3
ID_2337;41,31;2,18;2022-03-23T00:00:00;3;4;6;0;6
ID_2338;41,37;2,14;2022-11-29T00:00:00;0;1;6;7;7
ID_2339;41,34;2,18;2022-11-05T00:00:00;5;5;5;8;8
ID_2340;41,30;2,17;2023-01-24T00:00:00;2;9;6;8;3
ID_2341;41,30;2,17;2022-04-17T00:00:00;4;7;7;8;1
ID_2342;41,36;2,15;2022-11-11T00:00:00;5;1;6;5;2
ID_2343;41,37;2,16;2022-02-24T00:00:00;9;10;4;8;2
ID_2344;41,31;2,17;2022-02-06T00:00:00;2;10;3;6;8
ID_2345;41,35;2,18;2022-09-25T00:00:00;2;0;4;0;6
ID_2346;41,29;2,18;2022-05-01T00:00:00;8;7;8;2;4
ID_2347;41,34;2,18;2022-07-22T00:00:00;1;9;2;0;5
ID_2348;41,33;2,15;2022-06-26T00:00:00;5;3;10;8;4
ID_2349;41,36;2,14;2022-06-15T00:00:00;3;5;5;1;10
ID_2350;41,35;2,14;2022-01-27T00:00:00;7;6;3;10;10
ID_2351;41,37;2,18;2022-06-22T00:00:00;10;5;1;4;3
ID_2352;41,36;2,14;2022-12-05T00:00:00;1;10;1;0;9
ID_2353;41,31;2,14;2022-10-27T00:00:00;2;2;0;7;9
ID_2354;41,29;2,17;2022-04-17T00:00:00;9;1;8;6;5
ID_2355;41,37;2,16;2022-10-26T00:00:00;7;6;4;0;7
ID_2356;41,37;2,14;2023-02-11T00:00:00;8;5;4;8;6
ID_2357;41,31;2,16;2023-01-04T00:00:00;8;5;8;3;5
ID_2358;41,36;2,17;2022-01-09T00:00:00;6;5;4;7;2
ID_2359;41,31;2,14;2022-11-19T00:00:00;9;7;5;9;5
ID_2360;41,31;2,17;2022-03-28T00:00:00;3;5;7;7;9
ID_2361;41,31;2,18;2022-12-17T00:00:00;9;10;2;8;9
ID_2362;41,33;2,15;2022-08-07T00:00:00;10;0;5;6;9
ID_2363;41,32;2,16;2022-05-23T00:00:00;5;9;8;9;4
ID_2364;41,33;2,15;2022-04-15T00:00:00;3;3;7;2;6
ID_2365;41,33;2,15;2022-04-20T00:00:00;3;7;6;1;3
ID_2366;41,31;2,18;2022-04-07T00:00:00;4;4;8;9;1
ID_2367;41,31;2,14;2022-05-11T00:00:00;5;1;0;2;8
ID_2368;41,37;2,14;2022-07-16T00:00:00;6;5;4;5;6
ID_2369;41,32;2,16;2022-02-28T00:00:00;3;3;3;7;4
ID_2370;41,29;2,16;2022-09-02T00:00:00;1;8;0;4;3
ID_2371;41,34;2,17;2023-02-18T00:00:00;7;1;0;0;5
ID_2372;41,31;2,17;2022-12-19T00:00:00;3;10;9;9;0
ID_2373;41,34;2,15;2022-11-20T00:00:00;7;10;0;10;1
ID_2374;41,35;2,15;2022-01-10T00:00:00;3;3;5;0;9
ID_2375;41,35;2,15;2022-09-22T00:00:00;1;4;2;1;8
ID_2376;41,30;2,18;2022-12-30T00:00:00;3;10;6;9;5
ID_2377;41,29;2,14;2023-02-02T00:00:00;1;0;6;1;1
ID_2378;41,34;2,16;2022-03-11T00:00:00;3;0;8;1;2
ID_2379;41,30;2,15;2022-11-24T00:00:00;4;4;4;9;9
ID_2380;41,34;2,17;2022-05-31T00:00:00;8;3;10;1;2
ID_2381;41,34;2,16;2022-04-12T00:00:00;7;5;4;6;3
ID_2382;41,36;2,18;2022-07-22T00:00:00;10;1;6;2;4
ID_2383;41,33;2,14;2023-02-02T00:00:00;4;0;5;2;5
