id;lat;lng;time;plastico objeto ;medusas;otros;plastico agregados;boyas
ID_4299;41,35;2,16;2022-03-26T00:00:00;1;6;2;4;2
ID_4300;41,33;2,16;2022-08-02T00:00:00;2;5;10;7;10
ID_4301;41,29;2,17;2022-02-13T00:00:00;8;8;1;6;8
ID_4302;41,36;2,14;2022-06-19T00:00:00;3;2;8;5;5
ID_4303;41,37;2,18;2022-02-18T00:00:00;2;4;7;10;9
ID_4304;41,37;2,14;2023-01-26T00:00:00;7;8;4;4;9
ID_4305;41,35;2,15;2023-01-01T00:00:00;7;9;1;9;10
ID_4306;41,37;2,18;2022-12-09T00:00:00;0;3;3;10;8
ID_4307;41,33;2,15;2022-12-26T00:00:00;1;1;7;5;3
ID_4308;41,29;2,18;2022-08-18T00:00:00;9;9;7;7;0
ID_4309;41,35;2,17;2022-06-23T00:00:00;3;3;0;5;10
ID_4310;41,35;2,16;2022-02-06T00:00:00;9;6;8;10;10
ID_4311;41,36;2,15;2022-06-01T00:00:00;4;7;5;3;3
ID_4312;41,31;2,17;2022-04-27T00:00:00;6;2;0;7;3
ID_4313;41,37;2,18;2022-03-26T00:00:00;6;1;2;5;3
ID_4314;41,35;2,17;2022-09-20T00:00:00;7;8;8;2;3
ID_4315;41,33;2,15;2022-10-04T00:00:00;1;6;1;8;1
ID_4316;41,29;2,14;2022-09-20T00:00:00;10;7;9;10;9
ID_4317;41,36;2,17;2022-10-08T00:00:00;3;10;1;7;2
ID_4318;41,36;2,15;2022-01-10T00:00:00;2;9;3;4;10
ID_4319;41,33;2,14;2022-10-06T00:00:00;6;8;0;6;0
ID_4320;41,30;2,15;2022-04-12T00:00:00;9;1;7;6;8
ID_4321;41,34;2,17;2022-12-02T00:00:00;0;10;1;10;3
ID_4322;41,30;2,18;2022-01-31T00:00:00;4;2;5;1;1
ID_4323;41,32;2,15;2022-06-09T00:00:00;10;3;9;2;10
ID_4324;41,30;2,16;2022-07-16T00:00:00;3;3;0;5;0
ID_4325;41,31;2,15;2023-02-09T00:00:00;3;10;1;1;0
ID_4326;41,30;2,18;2022-07-24T00:00:00;9;10;9;5;3
ID_4327;41,32;2,14;2022-12-08T00:00:00;6;5;5;1;5
ID_4328;41,37;2,18;2022-09-17T00:00:00;2;2;5;3;5
ID_4329;41,35;2,15;2023-02-01T00:00:00;1;6;2;3;6
ID_4330;41,34;2,18;2023-02-26T00:00:00;2;3;2;0;0
ID_4331;41,29;2,15;2022-09-24T00:00:00;0;2;2;8;5
ID_4332;41,36;2,15;2022-11-18T00:00:00;8;3;6;8;6
ID_4333;41,34;2,18;2022-11-18T00:00:00;10;8;8;5;8
ID_4334;41,32;2,14;2022-09-17T00:00:00;5;2;9;3;4
ID_4335;41,36;2,17;2022-03-18T00:00:00;1;7;8;4;2
ID_4336;41,30;2,14;2022-10-04T00:00:00;0;3;5;10;2
ID_4337;41,29;2,17;2022-02-13T00:00:00;2;3;0;0;8
ID_4338;41,34;2,16;2022-09-01T00:00:00;0;3;4;3;4
ID_4339;41,34;2,16;2023-02-06T00:00:00;7;8;7;8;0
ID_4340;41,30;2,18;2022-07-25T00:00:00;4;0;0;4;3
ID_4341;41,35;2,15;2022-04-25T00:00:00;3;5;10;0;5
ID_4342;41,36;2,18;2022-11-03T00:00:00;10;8;2;8;8
ID_4343;41,37;2,17;2022-12-25T00:00:00;3;7;2;1;7
ID_4344;41,33;2,18;2022-05-24T00:00:00;0;6;3;6;3
ID_4345;41,29;2,17;2022-07-05T00:00:00;5;8;0;1;5
ID_4346;41,32;2,14;2022-11-26T00:00:00;5;0;2;0;4
ID_4347;41,30;2,14;2022-08-28T00:00:00;0;9;8;2;9
ID_4348;41,30;2,15;2022-01-18T00:00:00;10;1;1;7;3
ID_4349;41,37;2,16;2022-06-01T00:00:00;10;0;0;0;5
ID_4350;41,30;2,17;2022-12-12T00:00:00;9;4;3;8;5
ID_4351;41,32;2,15;2022-02-22T00:00:00;10;7;3;7;9
ID_4352;41,30;2,18;2022-02-19T00:00:00;5;6;4;6;5
ID_4353;41,31;2,16;2022-05-05T00:00:00;5;4;2;0;7
ID_4354;41,34;2,14;2022-02-03T00:00:00;7;2;9;6;2
ID_4355;41,32;2,16;2022-06-26T00:00:00;5;6;1;3;5
ID_4356;41,35;2,18;2022-06-19T00:00:00;3;4;1;1;9
ID_4357;41,30;2,14;2022-05-05T00:00:00;5;1;9;10;8
ID_4358;41,35;2,17;2022-08-01T00:00:00;6;8;6;3;0
ID_4359;41,37;2,15;2022-07-19T00:00:00;2;10;8;3;0
ID_4360;41,33;2,14;2022-10-26T00:00:00;7;8;4;9;0
ID_4361;41,37;2,14;2023-01-09T00:00:00;6;1;9;10;3
ID_4362;41,30;2,17;2022-05-13T00:00:00;3;10;1;6;7
ID_4363;41,34;2,17;2022-03-03T00:00:00;6;7;1;5;5
ID_4364;41,34;2,14;2022-03-25T00:00:00;2;1;2;8;2
ID_4365;41,29;2,18;2022-12-05T00:00:00;5;6;7;2;5
ID_4366;41,33;2,17;2022-07-05T00:00:00;6;3;4;10;3
ID_4367;41,29;2,18;2022-03-07T00:00:00;6;3;7;9;0
ID_4368;41,35;2,16;2023-02-15T00:00:00;10;5;3;1;5
ID_4369;41,29;2,14;2022-06-10T00:00:00;9;5;4;5;3
ID_4370;41,31;2,18;2023-01-18T00:00:00;5;9;9;4;1
ID_4371;41,32;2,17;2023-01-13T00:00:00;0;0;1;4;8
ID_4372;41,33;2,16;2022-05-19T00:00:00;7;8;0;5;9
ID_4373;41,36;2,18;2022-02-23T00:00:00;0;10;4;10;5
ID_4374;41,29;2,14;2022-06-08T00:00:00;5;7;4;10;10
ID_4375;41,32;2,17;2022-06-13T00:00:00;8;0;6;3;3
ID_4376;41,29;2,14;2022-07-29T00:00:00;7;6;9;8;0
ID_4377;41,30;2,18;2022-06-21T00:00:00;3;5;1;8;9
ID_4378;41,34;2,17;2022-10-01T00:00:00;4;5;4;8;5
ID_4379;41,35;2,18;2022-09-13T00:00:00;4;7;1;0;3
ID_4380;41,30;2,15;2022-12-02T00:00:00;4;8;2;3;10
ID_4381;41,35;2,14;2022-12-20T00:00:00;2;0;7;9;3
ID_4382;41,34;2,18;2022-07-08T00:00:00;4;5;9;6;4
ID_4383;41,31;2,17;2022-10-17T00:00:00;9;9;7;5;8
ID_4384;41,29;2,17;2022-08-30T00:00:00;0;9;1;1;7
ID_4385;41,32;2,18;2023-02-21T00:00:00;0;3;5;5;10
ID_4386;41,33;2,16;2022-03-31T00:00:00;2;5;4;2;0
ID_4387;41,33;2,15;2022-03-26T00:00:00;1;6;6;10;1
ID_4388;41,35;2,17;2023-02-25T00:00:00;1;7;4;6;9
ID_4389;41,33;2,16;2022-04-16T00:00:00;8;6;3;2;7
ID_4390;41,31;2,14;2022-02-16T00:00:00;1;8;2;7;2
ID_4391;41,36;2,18;2022-08-15T00:00:00;6;5;2;6;7
ID_4392;41,36;2,14;2022-05-02T00:00:00;9;10;4;7;9
ID_4393;41,37;2,18;2022-02-07T00:00:00;5;2;6;3;7
ID_4394;41,37;2,18;2022-01-15T00:00:00;0;9;6;7;9
ID_4395;41,35;2,14;2022-11-07T00:00:00;1;3;9;5;10
ID_4396;41,34;2,18;2022-06-18T00:00:00;9;8;10;6;1
ID_4397;41,32;2,14;2022-07-15T00:00:00;3;7;0;3;2
ID_4398;41,35;2,14;2022-10-14T00:00:00;1;6;0;0;7
ID_4399;41,33;2,15;2022-11-14T00:00:00;3;5;2;9;9
ID_4400;41,36;2,17;2022-03-23T00:00:00;1;1;5;6;1
ID_4401;41,30;2,15;2023-02-21T00:00:00;1;8;7;7;0
ID_4402;41,32;2,16;2022-10-25T00:00:00;3;2;9;1;8
ID_4403;41,33;2,14;2022-10-17T00:00:00;0;2;1;6;2
ID_4404;41,33;2,18;2022-01-09T00:00:00;1;9;5;8;1
ID_4405;41,31;2,17;2022-10-31T00:00:00;1;3;6;6;2
ID_4406;41,34;2,14;2022-11-30T00:00:00;0;10;9;2;2
ID_4407;41,30;2,14;2022-02-11T00:00:00;4;5;3;7;10
ID_4408;41,35;2,18;2023-01-07T00:00:00;5;2;9;10;2
ID_4409;41,34;2,17;2023-01-31T00:00:00;7;7;1;10;9
ID_4410;41,36;2,18;2022-05-17T00:00:00;10;0;5;1;5
ID_4411;41,36;2,14;2023-02-10T00:00:00;4;0;0;4;6
ID_4412;41,31;2,16;2022-06-26T00:00:00;1;7;6;1;7
ID_4413;41,30;2,16;2022-08-22T00:00:00;9;3;0;5;9
ID_4414;41,31;2,14;2022-07-24T00:00:00;2;7;0;1;1
ID_4415;41,36;2,14;2022-07-25T00:00:00;10;6;7;3;9
ID_4416;41,37;2,15;2022-10-02T00:00:00;0;0;6;1;10
ID_4417;41,31;2,15;2023-01-05T00:00:00;6;10;9;6;6
ID_4418;41,30;2,15;2022-06-10T00:00:00;2;0;6;0;9
ID_4419;41,29;2,15;2022-06-09T00:00:00;6;10;9;5;2
ID_4420;41,30;2,16;2022-11-26T00:00:00;10;8;6;5;0
ID_4421;41,37;2,16;2022-04-21T00:00:00;7;3;5;4;4
ID_4422;41,34;2,14;2022-10-03T00:00:00;3;9;1;2;4
ID_4423;41,31;2,16;2023-03-01T00:00:00;9;5;10;2;10
ID_4424;41,29;2,15;2022-09-20T00:00:00;1;2;6;2;10
ID_4425;41,33;2,14;2022-08-08T00:00:00;6;0;7;5;7
ID_4426;41,35;2,14;2023-02-21T00:00:00;7;3;4;8;8
ID_4427;41,33;2,18;2022-04-07T00:00:00;9;9;5;1;5
ID_4428;41,33;2,14;2022-03-12T00:00:00;8;0;7;1;0
ID_4429;41,35;2,16;2022-12-22T00:00:00;6;9;2;4;1
ID_4430;41,37;2,18;2022-01-26T00:00:00;0;9;9;1;7
ID_4431;41,35;2,14;2022-12-26T00:00:00;4;9;7;3;0
ID_4432;41,29;2,15;2022-12-16T00:00:00;2;10;7;7;0
ID_4433;41,35;2,14;2022-01-15T00:00:00;4;4;9;8;10
ID_4434;41,37;2,16;2022-04-16T00:00:00;8;3;1;6;4
ID_4435;41,29;2,18;2023-02-05T00:00:00;1;10;1;8;5
ID_4436;41,35;2,17;2022-02-05T00:00:00;10;2;10;1;0
ID_4437;41,31;2,18;2022-11-11T00:00:00;7;1;0;0;7
ID_4438;41,35;2,15;2022-09-08T00:00:00;2;1;5;6;10
ID_4439;41,30;2,18;2022-10-24T00:00:00;8;1;10;8;8
ID_4440;41,31;2,15;2022-03-02T00:00:00;10;3;7;5;7
ID_4441;41,37;2,15;2022-03-05T00:00:00;4;5;2;3;1
ID_4442;41,37;2,18;2022-07-08T00:00:00;0;6;6;5;2
ID_4443;41,29;2,14;2022-12-02T00:00:00;9;1;0;9;5
ID_4444;41,35;2,14;2022-06-22T00:00:00;10;1;1;10;0
ID_4445;41,35;2,15;2022-02-15T00:00:00;10;7;7;0;4
ID_4446;41,30;2,17;2022-03-10T00:00:00;6;0;8;6;0
ID_4447;41,29;2,18;2022-09-16T00:00:00;1;1;8;4;3
ID_4448;41,32;2,16;2022-10-08T00:00:00;5;10;5;8;4
ID_4449;41,32;2,16;2022-05-13T00:00:00;2;6;4;4;1
ID_4450;41,35;2,14;2022-08-19T00:00:00;10;1;4;8;1
ID_4451;41,30;2,14;2022-10-30T00:00:00;4;9;10;8;3
ID_4452;41,36;2,16;2022-03-20T00:00:00;3;3;10;4;0
ID_4453;41,37;2,14;2022-08-11T00:00:00;5;4;8;7;9
ID_4454;41,31;2,15;2022-11-05T00:00:00;8;1;5;4;9
ID_4455;41,36;2,14;2022-04-21T00:00:00;10;1;5;0;5
ID_4456;41,31;2,18;2022-04-20T00:00:00;8;0;1;2;7
ID_4457;41,29;2,17;2022-11-16T00:00:00;9;4;5;4;6
ID_4458;41,32;2,16;2022-12-18T00:00:00;8;0;4;0;8
ID_4459;41,31;2,16;2022-02-09T00:00:00;7;0;8;2;7
ID_4460;41,35;2,18;2022-09-19T00:00:00;7;1;2;4;0
ID_4461;41,29;2,14;2022-03-21T00:00:00;2;0;0;0;6
ID_4462;41,37;2,16;2022-06-06T00:00:00;3;7;9;2;8
ID_4463;41,35;2,17;2022-03-15T00:00:00;2;10;2;4;7
ID_4464;41,33;2,18;2022-03-08T00:00:00;6;5;1;3;1
ID_4465;41,34;2,18;2022-10-12T00:00:00;8;3;5;0;7
ID_4466;41,32;2,15;2022-07-03T00:00:00;4;2;6;6;9
ID_4467;41,29;2,14;2022-10-20T00:00:00;2;0;0;8;3
ID_4468;41,30;2,16;2022-12-16T00:00:00;5;0;9;4;7
ID_4469;41,35;2,14;2022-03-06T00:00:00;1;2;6;3;2
ID_4470;41,30;2,14;2022-08-24T00:00:00;7;5;3;7;6
ID_4471;41,29;2,15;2022-03-25T00:00:00;10;8;7;2;1
ID_4472;41,31;2,17;2022-06-08T00:00:00;2;6;2;8;1
ID_4473;41,29;2,14;2022-01-06T00:00:00;6;5;7;7;2
ID_4474;41,31;2,16;2022-05-01T00:00:00;1;0;7;5;1
ID_4475;41,35;2,18;2023-01-14T00:00:00;6;1;3;6;0
ID_4476;41,34;2,15;2022-08-16T00:00:00;0;7;0;10;3
ID_4477;41,37;2,14;2023-01-27T00:00:00;10;1;7;2;6
ID_4478;41,32;2,15;2022-12-22T00:00:00;4;6;8;10;2
ID_4479;41,36;2,16;2022-09-17T00:00:00;0;8;10;0;10
ID_4480;41,34;2,17;2022-08-25T00:00:00;9;7;10;6;0
ID_4481;41,37;2,17;2022-10-13T00:00:00;6;5;2;2;4
ID_4482;41,35;2,17;2022-09-13T00:00:00;7;10;1;6;9
ID_4483;41,30;2,15;2022-10-01T00:00:00;2;0;1;0;5
ID_4484;41,31;2,16;2022-08-05T00:00:00;5;2;8;0;0
ID_4485;41,36;2,18;2022-07-05T00:00:00;2;7;4;8;10
ID_4486;41,30;2,17;2022-01-27T00:00:00;2;5;0;10;7
ID_4487;41,29;2,17;2022-12-28T00:00:00;1;4;0;0;6
ID_4488;41,37;2,15;2022-05-26T00:00:00;4;6;4;3;8
ID_4489;41,34;2,15;2023-02-01T00:00:00;6;9;7;6;5
ID_4490;41,37;2,18;2023-02-04T00:00:00;1;3;7;4;0
ID_4491;41,31;2,17;2022-02-11T00:00:00;0;10;4;10;5
ID_4492;41,37;2,16;2022-09-27T00:00:00;6;10;9;10;6
ID_4493;41,30;2,17;2023-01-11T00:00:00;0;7;0;4;6
ID_4494;41,30;2,14;2022-12-10T00:00:00;1;9;5;3;4
ID_4495;41,30;2,17;2022-04-15T00:00:00;4;5;6;7;10
ID_4496;41,33;2,18;2022-02-28T00:00:00;5;8;10;1;9
ID_4497;41,35;2,17;2022-10-31T00:00:00;1;0;2;10;7
ID_4498;41,32;2,17;2022-08-27T00:00:00;6;8;7;4;3
ID_4499;41,37;2,18;2022-01-10T00:00:00;4;0;5;4;4
ID_4500;41,34;2,16;2022-03-26T00:00:00;7;9;0;3;3
ID_4501;41,33;2,18;2022-04-01T00:00:00;0;2;5;1;1
ID_4502;41,31;2,14;2022-10-22T00:00:00;7;3;4;10;1
ID_4503;41,34;2,16;2023-02-16T00:00:00;6;0;10;6;3
ID_4504;41,32;2,17;2022-05-08T00:00:00;4;9;0;0;1
ID_4505;41,29;2,14;2022-12-13T00:00:00;0;7;5;1;5
ID_4506;41,37;2,17;2022-12-08T00:00:00;2;8;8;8;8
ID_4507;41,31;2,18;2023-01-28T00:00:00;5;5;10;10;8
ID_4508;41,36;2,16;2022-11-06T00:00:00;7;5;6;0;9
ID_4509;41,36;2,14;2022-01-02T00:00:00;0;7;5;0;8
ID_4510;41,37;2,17;2022-10-10T00:00:00;1;2;7;1;6
ID_4511;41,34;2,16;2022-09-26T00:00:00;6;4;0;4;4
ID_4512;41,31;2,17;2022-02-12T00:00:00;2;6;4;4;4
ID_4513;41,31;2,16;2023-02-12T00:00:00;1;10;1;0;2
ID_4514;41,34;2,15;2022-01-16T00:00:00;8;10;9;3;1
ID_4515;41,35;2,16;2022-07-31T00:00:00;6;6;3;0;6
ID_4516;41,29;2,15;2022-01-16T00:00:00;0;2;1;4;0
ID_4517;41,30;2,16;2022-07-10T00:00:00;9;6;0;1;0
ID_4518;41,31;2,17;2022-09-13T00:00:00;8;10;7;0;8
ID_4519;41,34;2,14;2023-02-27T00:00:00;8;9;4;0;2
ID_4520;41,32;2,14;2022-06-18T00:00:00;1;2;10;1;10
ID_4521;41,29;2,14;2022-12-14T00:00:00;10;0;3;9;6
ID_4522;41,37;2,18;2022-05-08T00:00:00;2;9;6;2;8
ID_4523;41,37;2,14;2022-11-22T00:00:00;5;6;0;9;0
ID_4524;41,33;2,16;2022-05-16T00:00:00;3;9;8;4;10
ID_4525;41,35;2,14;2022-05-05T00:00:00;9;1;8;10;6
ID_4526;41,29;2,15;2022-08-28T00:00:00;6;6;0;0;6
ID_4527;41,35;2,14;2022-03-20T00:00:00;0;6;4;0;0
ID_4528;41,37;2,18;2022-06-21T00:00:00;1;3;3;3;4
ID_4529;41,29;2,17;2022-08-18T00:00:00;1;4;9;10;4
ID_4530;41,34;2,17;2022-01-28T00:00:00;7;8;7;4;5
ID_4531;41,30;2,14;2022-01-22T00:00:00;7;8;10;10;1
ID_4532;41,31;2,16;2022-10-02T00:00:00;9;3;6;9;5
ID_4533;41,35;2,16;2022-11-06T00:00:00;4;7;8;5;0
ID_4534;41,36;2,14;2022-03-27T00:00:00;3;4;1;1;4
ID_4535;41,37;2,17;2022-06-20T00:00:00;10;4;3;6;5
ID_4536;41,35;2,14;2022-05-13T00:00:00;2;0;4;6;4
ID_4537;41,33;2,14;2022-09-08T00:00:00;9;5;7;4;0
ID_4538;41,32;2,16;2022-06-13T00:00:00;7;0;7;0;5
ID_4539;41,36;2,15;2023-02-01T00:00:00;5;5;3;8;1
ID_4540;41,30;2,15;2023-02-07T00:00:00;9;3;1;7;5
ID_4541;41,34;2,14;2022-10-03T00:00:00;9;5;8;7;7
ID_4542;41,30;2,17;2023-01-22T00:00:00;6;4;7;8;2
ID_4543;41,34;2,14;2022-04-08T00:00:00;3;8;8;0;1
ID_4544;41,37;2,15;2022-05-03T00:00:00;5;6;6;0;7
ID_4545;41,31;2,14;2022-05-07T00:00:00;7;1;0;1;6
ID_4546;41,29;2,15;2022-08-05T00:00:00;3;8;3;5;0
ID_4547;41,32;2,17;2022-12-14T00:00:00;10;10;8;5;7
ID_4548;41,33;2,14;2023-01-19T00:00:00;10;1;2;0;7
ID_4549;41,33;2,16;2022-05-28T00:00:00;5;4;10;10;6
ID_4550;41,34;2,15;2023-02-24T00:00:00;6;2;2;3;2
ID_4551;41,34;2,18;2022-09-30T00:00:00;2;7;8;5;10
ID_4552;41,35;2,14;2022-07-08T00:00:00;6;7;3;10;1
ID_4553;41,34;2,18;2022-09-12T00:00:00;0;9;0;9;9
ID_4554;41,37;2,16;2022-02-23T00:00:00;0;3;7;4;10
ID_4555;41,36;2,15;2022-02-26T00:00:00;9;5;8;8;9
ID_4556;41,34;2,14;2023-02-09T00:00:00;5;4;5;0;4
ID_4557;41,32;2,15;2022-08-11T00:00:00;4;2;8;1;5
ID_4558;41,33;2,16;2022-01-13T00:00:00;5;2;3;4;1
ID_4559;41,34;2,15;2022-06-03T00:00:00;9;5;4;10;6
ID_4560;41,35;2,16;2022-05-28T00:00:00;1;8;9;7;1
ID_4561;41,31;2,15;2022-05-30T00:00:00;6;5;5;5;6
ID_4562;41,36;2,15;2022-09-14T00:00:00;7;6;3;10;0
ID_4563;41,32;2,16;2022-07-23T00:00:00;3;10;0;3;1
ID_4564;41,36;2,16;2022-06-29T00:00:00;5;5;2;1;2
ID_4565;41,34;2,14;2022-05-22T00:00:00;8;8;1;9;0
ID_4566;41,32;2,15;2022-06-03T00:00:00;3;10;0;7;9
ID_4567;41,31;2,17;2022-04-02T00:00:00;4;9;7;9;8
ID_4568;41,34;2,16;2022-12-01T00:00:00;3;2;0;10;3
ID_4569;41,35;2,17;2022-11-28T00:00:00;5;6;8;3;2
ID_4570;41,30;2,18;2023-02-19T00:00:00;10;2;5;9;4
ID_4571;41,33;2,18;2022-09-12T00:00:00;2;1;3;1;5
ID_4572;41,33;2,16;2022-12-11T00:00:00;2;9;2;6;0
ID_4573;41,34;2,16;2022-05-20T00:00:00;5;5;4;6;6
ID_4574;41,33;2,14;2022-09-29T00:00:00;3;10;10;3;1
ID_4575;41,33;2,14;2023-01-18T00:00:00;9;8;5;1;1
ID_4576;41,30;2,16;2022-11-29T00:00:00;9;0;2;4;4
ID_4577;41,33;2,17;2022-03-05T00:00:00;3;6;7;7;9
ID_4578;41,33;2,14;2022-06-24T00:00:00;2;1;1;6;3
ID_4579;41,37;2,18;2023-01-24T00:00:00;9;7;6;6;7
ID_4580;41,35;2,16;2023-01-11T00:00:00;9;2;1;10;2
ID_4581;41,32;2,15;2023-02-07T00:00:00;4;10;4;2;10
ID_4582;41,37;2,14;2022-04-01T00:00:00;4;8;7;4;6
ID_4583;41,37;2,17;2023-01-12T00:00:00;2;9;8;6;5
ID_4584;41,36;2,14;2022-05-24T00:00:00;9;7;7;5;2
ID_4585;41,35;2,15;2022-10-21T00:00:00;4;10;6;6;9
ID_4586;41,34;2,14;2022-09-21T00:00:00;6;4;4;2;0
ID_4587;41,34;2,17;2022-01-31T00:00:00;2;3;3;7;6
ID_4588;41,37;2,16;2022-05-29T00:00:00;1;8;9;10;7
ID_4589;41,34;2,14;2022-04-12T00:00:00;0;9;4;8;1
ID_4590;41,29;2,17;2022-10-15T00:00:00;1;10;1;2;10
ID_4591;41,30;2,16;2022-02-15T00:00:00;1;10;9;2;7
ID_4592;41,35;2,14;2023-01-08T00:00:00;0;5;6;0;0
ID_4593;41,30;2,14;2022-01-08T00:00:00;2;8;9;7;5
ID_4594;41,37;2,16;2022-11-10T00:00:00;2;7;8;1;0
ID_4595;41,29;2,15;2022-09-27T00:00:00;8;5;8;3;3
ID_4596;41,32;2,17;2022-09-06T00:00:00;4;8;8;10;6
ID_4597;41,36;2,18;2022-05-05T00:00:00;4;4;6;0;2
ID_4598;41,34;2,14;2022-08-04T00:00:00;8;2;4;5;6
ID_4599;41,31;2,17;2022-04-08T00:00:00;5;10;3;5;9
ID_4600;41,33;2,15;2022-05-23T00:00:00;0;9;8;2;3
ID_4601;41,32;2,18;2022-10-29T00:00:00;3;10;2;1;0
ID_4602;41,34;2,16;2022-10-08T00:00:00;0;6;10;9;5
ID_4603;41,34;2,18;2022-01-18T00:00:00;1;6;5;0;2
ID_4604;41,36;2,14;2022-02-03T00:00:00;6;8;9;4;4
ID_4605;41,37;2,18;2022-08-18T00:00:00;0;8;8;3;0
ID_4606;41,34;2,14;2023-02-10T00:00:00;0;6;8;4;10
ID_4607;41,33;2,18;2022-03-13T00:00:00;7;2;9;4;10
ID_4608;41,29;2,15;2023-01-25T00:00:00;8;7;9;7;10
ID_4609;41,34;2,14;2022-12-17T00:00:00;6;8;2;1;3
ID_4610;41,32;2,16;2022-07-02T00:00:00;0;3;2;7;6
ID_4611;41,35;2,17;2022-10-25T00:00:00;6;9;2;9;8
ID_4612;41,31;2,15;2022-10-13T00:00:00;2;10;2;9;8
ID_4613;41,32;2,15;2022-12-03T00:00:00;5;0;10;7;6
ID_4614;41,31;2,17;2022-10-22T00:00:00;2;6;4;7;7
ID_4615;41,32;2,18;2022-09-01T00:00:00;9;3;0;4;4
ID_4616;41,35;2,18;2022-08-12T00:00:00;8;9;4;1;7
ID_4617;41,33;2,17;2023-01-01T00:00:00;9;3;10;7;1
ID_4618;41,30;2,18;2022-04-19T00:00:00;4;9;9;10;3
ID_4619;41,33;2,14;2022-07-21T00:00:00;6;6;2;5;3
ID_4620;41,29;2,15;2022-04-12T00:00:00;5;6;5;6;1
ID_4621;41,33;2,17;2022-01-27T00:00:00;10;6;4;5;1
ID_4622;41,31;2,15;2022-12-26T00:00:00;8;6;9;4;9
ID_4623;41,37;2,18;2023-02-20T00:00:00;6;10;10;3;4
ID_4624;41,34;2,16;2022-07-24T00:00:00;4;9;8;4;8
ID_4625;41,31;2,17;2022-10-07T00:00:00;7;10;10;1;1
ID_4626;41,35;2,17;2022-04-05T00:00:00;8;5;9;10;0
ID_4627;41,30;2,18;2022-02-09T00:00:00;10;4;3;1;3
ID_4628;41,30;2,18;2022-11-22T00:00:00;3;7;6;0;7
ID_4629;41,36;2,17;2022-08-18T00:00:00;2;4;3;4;9
ID_4630;41,30;2,18;2022-08-05T00:00:00;7;4;2;5;1
ID_4631;41,35;2,15;2022-02-26T00:00:00;3;3;4;7;4
ID_4632;41,36;2,17;2022-05-28T00:00:00;2;1;5;5;5
ID_4633;41,35;2,14;2022-12-09T00:00:00;6;3;2;1;7
ID_4634;41,35;2,18;2022-11-27T00:00:00;9;10;10;3;10
ID_4635;41,33;2,16;2022-05-10T00:00:00;4;4;5;7;0
ID_4636;41,36;2,17;2022-02-21T00:00:00;5;0;1;8;8
ID_4637;41,32;2,18;2022-07-12T00:00:00;7;7;5;4;2
ID_4638;41,31;2,17;2022-07-22T00:00:00;6;3;9;9;2
ID_4639;41,31;2,15;2022-05-06T00:00:00;1;10;5;10;0
ID_4640;41,32;2,15;2022-11-14T00:00:00;0;6;0;7;2
ID_4641;41,32;2,16;2022-07-13T00:00:00;6;5;4;3;8
ID_4642;41,31;2,17;2022-05-14T00:00:00;7;10;5;7;10
ID_4643;41,32;2,15;2022-08-29T00:00:00;8;4;7;0;8
ID_4644;41,34;2,18;2022-06-02T00:00:00;5;5;0;6;7
ID_4645;41,33;2,16;2022-12-08T00:00:00;6;4;5;7;1
ID_4646;41,36;2,17;2023-02-13T00:00:00;3;7;1;3;8
ID_4647;41,33;2,14;2022-06-27T00:00:00;4;9;2;10;4
ID_4648;41,29;2,18;2022-12-27T00:00:00;9;9;10;4;8
ID_4649;41,29;2,16;2022-04-14T00:00:00;9;9;6;0;2
ID_4650;41,36;2,15;2022-02-14T00:00:00;8;2;1;0;0
ID_4651;41,33;2,18;2023-02-27T00:00:00;7;6;2;4;5
ID_4652;41,35;2,16;2022-08-29T00:00:00;5;0;6;2;3
ID_4653;41,32;2,17;2022-05-19T00:00:00;4;1;6;9;9
ID_4654;41,30;2,17;2022-01-04T00:00:00;0;9;7;5;6
ID_4655;41,34;2,17;2022-09-27T00:00:00;3;1;9;6;5
ID_4656;41,36;2,14;2022-01-01T00:00:00;5;5;4;0;2
ID_4657;41,34;2,15;2023-01-17T00:00:00;1;8;4;2;10
ID_4658;41,35;2,15;2022-11-25T00:00:00;4;3;3;8;0
ID_4659;41,30;2,16;2023-01-17T00:00:00;7;1;4;3;9
ID_4660;41,37;2,14;2022-12-06T00:00:00;3;9;2;10;2
ID_4661;41,37;2,16;2022-06-11T00:00:00;1;0;2;3;4
ID_4662;41,37;2,18;2022-01-19T00:00:00;6;5;6;8;6
ID_4663;41,30;2,14;2022-09-20T00:00:00;5;9;0;3;8
ID_4664;41,29;2,18;2023-02-27T00:00:00;2;1;3;3;2
ID_4665;41,34;2,18;2022-02-07T00:00:00;10;10;8;7;1
ID_4666;41,34;2,15;2022-08-25T00:00:00;10;4;10;3;9
ID_4667;41,35;2,18;2022-08-02T00:00:00;9;8;5;0;3
ID_4668;41,34;2,14;2022-01-05T00:00:00;2;6;10;10;5
ID_4669;41,34;2,17;2022-12-19T00:00:00;2;1;7;7;8
ID_4670;41,30;2,16;2022-07-26T00:00:00;3;7;1;8;1
ID_4671;41,29;2,16;2022-02-18T00:00:00;9;2;10;10;9
ID_4672;41,29;2,18;2022-03-16T00:00:00;1;0;7;9;1
ID_4673;41,31;2,15;2022-01-13T00:00:00;8;4;3;1;4
ID_4674;41,32;2,14;2022-02-26T00:00:00;2;1;4;10;6
ID_4675;41,29;2,15;2022-01-24T00:00:00;8;1;10;10;2
